"Path_Filename"	"Sample_ID"	"Flag"	"Short_Sample_ID"	"Platform"
"162"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4124bbfe-953d-4d12-a1aa-c3f0f4b6eb27/jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-86-8055-01A-11D-2239-05.txt"	"TCGA.86.8055.01A.11D.2239.05"	"1"	"TCGA.86.8055.01"	"HumanMethylation450"
"163"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4160bf64-b625-4e7d-93a7-547ab185b198/jhu-usc.edu_LUAD.HumanMethylation450.5.lvl-3.TCGA-55-6971-01A-11D-1947-05.txt"	"TCGA.55.6971.01A.11D.1947.05"	"1"	"TCGA.55.6971.01"	"HumanMethylation450"
"164"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/41e05bc1-afac-44eb-b7c1-01fd27456862/jhu-usc.edu_LUAD.HumanMethylation450.6.lvl-3.TCGA-78-7152-01A-11D-2037-05.txt"	"TCGA.78.7152.01A.11D.2037.05"	"1"	"TCGA.78.7152.01"	"HumanMethylation450"
"165"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/420510d4-0e23-4958-93c4-4eb4361e3a8d/jhu-usc.edu_LUAD.HumanMethylation27.2.lvl-3.TCGA-64-1680-01A-02D-0945-05.txt"	"TCGA.64.1680.01A.02D.0945.05"	"1"	"TCGA.64.1680.01"	"HumanMethylation27."
"166"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/42334f23-9d02-496e-8203-149069f63ffa/jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-62-A470-01A-11D-A24I-05.txt"	"TCGA.62.A470.01A.11D.A24I.05"	"1"	"TCGA.62.A470.01"	"HumanMethylation450"
"167"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4284d0b8-4193-4134-83de-6a2bce48840d/jhu-usc.edu_LUAD.HumanMethylation450.9.lvl-3.TCGA-86-8359-01A-11D-2324-05.txt"	"TCGA.86.8359.01A.11D.2324.05"	"1"	"TCGA.86.8359.01"	"HumanMethylation450"
"168"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/42c859d1-858c-472b-bef5-b3ca07004638/jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-49-4486-11A-01D-1205-05.txt"	"TCGA.49.4486.11A.01D.1205.05"	"0"	"TCGA.49.4486.11"	"HumanMethylation27."
"169"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/42fa65d8-f13b-4114-8f83-754076437dfa/jhu-usc.edu_LUAD.HumanMethylation450.6.lvl-3.TCGA-78-7148-01A-11D-2037-05.txt"	"TCGA.78.7148.01A.11D.2037.05"	"1"	"TCGA.78.7148.01"	"HumanMethylation450"
"170"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4343dd0f-5bbd-44cc-bcd1-fad15ce361dc/jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-73-4666-11A-01D-1205-05.txt"	"TCGA.73.4666.11A.01D.1205.05"	"0"	"TCGA.73.4666.11"	"HumanMethylation27."
"171"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/44164570-d3f3-4260-87df-08a0db8c6ec6/jhu-usc.edu_LUAD.HumanMethylation450.7.lvl-3.TCGA-78-7539-01A-11D-2064-05.txt"	"TCGA.78.7539.01A.11D.2064.05"	"1"	"TCGA.78.7539.01"	"HumanMethylation450"
"172"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/447615ee-d43b-45f3-8323-fd23a2980473/jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-55-8505-01A-11D-2398-05.txt"	"TCGA.55.8505.01A.11D.2398.05"	"1"	"TCGA.55.8505.01"	"HumanMethylation450"
"173"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/44ef77c1-78a9-4320-9db5-74c99e03e6b8/jhu-usc.edu_LUAD.HumanMethylation450.5.lvl-3.TCGA-75-7030-01A-11D-1947-05.txt"	"TCGA.75.7030.01A.11D.1947.05"	"1"	"TCGA.75.7030.01"	"HumanMethylation450"
"174"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4561402f-3034-4ccb-b6a9-f8e801b381a1/jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-MN-A4N4-01A-12D-A24U-05.txt"	"TCGA.MN.A4N4.01A.12D.A24U.05"	"1"	"TCGA.MN.A4N4.01"	"HumanMethylation450"
"175"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/45ebf453-17db-498f-8c7b-7e91d3d5cc9a/jhu-usc.edu_LUAD.HumanMethylation27.2.lvl-3.TCGA-55-1592-01A-01D-0945-05.txt"	"TCGA.55.1592.01A.01D.0945.05"	"1"	"TCGA.55.1592.01"	"HumanMethylation27."
"176"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/461a90af-3eab-4def-8f59-6c11fff8d4dc/jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-73-4662-01A-01D-1205-05.txt"	"TCGA.73.4662.01A.01D.1205.05"	"1"	"TCGA.73.4662.01"	"HumanMethylation27."
"177"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4649787d-91ab-40a9-8334-3f300627061b/jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-38-4628-01A-01D-1205-05.txt"	"TCGA.38.4628.01A.01D.1205.05"	"1"	"TCGA.38.4628.01"	"HumanMethylation27."
"178"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/46f8aac1-57b4-4675-a8cb-4e3350724869/jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-44-8117-01A-11D-2239-05.txt"	"TCGA.44.8117.01A.11D.2239.05"	"1"	"TCGA.44.8117.01"	"HumanMethylation450"
"179"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/471204d9-f1c5-4224-a9e4-e6740cd10b53/jhu-usc.edu_LUAD.HumanMethylation450.6.lvl-3.TCGA-78-7159-01A-11D-2037-05.txt"	"TCGA.78.7159.01A.11D.2037.05"	"1"	"TCGA.78.7159.01"	"HumanMethylation450"
"180"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/47bc7a9e-9bed-425d-ab98-31ca348efd96/jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z045-01A-01D-0752-05.txt"	"TCGA.17.Z045.01A.01D.0752.05"	"0"	"TCGA.17.Z045.01"	"HumanMethylation27."
"181"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/47c0dd74-2fe1-4bdc-a4a4-aab38eb3f0f5/jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-55-8207-01A-11D-2239-05.txt"	"TCGA.55.8207.01A.11D.2239.05"	"1"	"TCGA.55.8207.01"	"HumanMethylation450"
"182"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/485e5c13-5d49-4b04-96f0-0f1395d5787c/jhu-usc.edu_LUAD.HumanMethylation450.18.lvl-3.TCGA-49-AAR0-01A-21D-A398-05.txt"	"TCGA.49.AAR0.01A.21D.A398.05"	"1"	"TCGA.49.AAR0.01"	"HumanMethylation450"
"183"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4884fa1b-3ec7-4013-8898-f7b9d722752a/jhu-usc.edu_LUAD.HumanMethylation450.7.lvl-3.TCGA-78-7540-01A-11D-2064-05.txt"	"TCGA.78.7540.01A.11D.2064.05"	"1"	"TCGA.78.7540.01"	"HumanMethylation450"
"184"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4892eb6d-2036-4846-b4d2-b9b10afc3758/jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-62-A46O-01A-11D-A24I-05.txt"	"TCGA.62.A46O.01A.11D.A24I.05"	"1"	"TCGA.62.A46O.01"	"HumanMethylation450"
"185"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/48f65607-b742-4c85-97eb-0dd7f30b5815/jhu-usc.edu_LUAD.HumanMethylation450.7.lvl-3.TCGA-44-7661-01A-11D-2064-05.txt"	"TCGA.44.7661.01A.11D.2064.05"	"1"	"TCGA.44.7661.01"	"HumanMethylation450"
"186"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/49572308-837f-4111-b3c4-cf0e16238d2a/jhu-usc.edu_LUAD.HumanMethylation450.7.lvl-3.TCGA-86-7711-01A-11D-2064-05.txt"	"TCGA.86.7711.01A.11D.2064.05"	"1"	"TCGA.86.7711.01"	"HumanMethylation450"
"187"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/497ca47a-fb3c-4365-af49-f701c886226e/jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-55-8508-01A-11D-2398-05.txt"	"TCGA.55.8508.01A.11D.2398.05"	"1"	"TCGA.55.8508.01"	"HumanMethylation450"
"188"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/49abeb7a-6fa6-4516-94ad-a5e1f82fbfeb/jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-50-6594-01A-11D-1756-05.txt"	"TCGA.50.6594.01A.11D.1756.05"	"1"	"TCGA.50.6594.01"	"HumanMethylation450"
"189"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4a5093d3-40e2-48e5-8b54-fa465f5af5db/jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z030-01A-01D-0752-05.txt"	"TCGA.17.Z030.01A.01D.0752.05"	"0"	"TCGA.17.Z030.01"	"HumanMethylation27."
"190"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4adc24ea-e08d-4bd2-8008-399cc274be75/jhu-usc.edu_LUAD.HumanMethylation450.2.lvl-3.TCGA-50-5939-11A-01D-1626-05.txt"	"TCGA.50.5939.11A.01D.1626.05"	"0"	"TCGA.50.5939.11"	"HumanMethylation450"
"191"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4b0705ad-f9e6-4df4-b419-73b7c851298f/jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-86-8674-01A-21D-2398-05.txt"	"TCGA.86.8674.01A.21D.2398.05"	"1"	"TCGA.86.8674.01"	"HumanMethylation450"
"192"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4b30bc4e-bab4-4d1b-a9cf-658ead90aa62/jhu-usc.edu_LUAD.HumanMethylation450.7.lvl-3.TCGA-44-7659-01A-11D-2064-05.txt"	"TCGA.44.7659.01A.11D.2064.05"	"1"	"TCGA.44.7659.01"	"HumanMethylation450"
"193"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4b4d5854-8c03-47f9-9707-eed728586903/jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z044-01A-01D-0752-05.txt"	"TCGA.17.Z044.01A.01D.0752.05"	"0"	"TCGA.17.Z044.01"	"HumanMethylation27."
"194"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4bb3ed7c-450c-45cc-bf9d-9b9f57742cfc/jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-05-4403-01A-01D-1205-05.txt"	"TCGA.05.4403.01A.01D.1205.05"	"1"	"TCGA.05.4403.01"	"HumanMethylation27."
"195"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4c6d1392-5de9-4015-b2a3-f33c31f545a7/jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-49-4514-01A-21D-1856-05.txt"	"TCGA.49.4514.01A.21D.1856.05"	"1"	"TCGA.49.4514.01"	"HumanMethylation450"
"196"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4c989cf9-db75-4492-8439-ee7b2b2bdc1d/jhu-usc.edu_LUAD.HumanMethylation450.12.lvl-3.TCGA-97-8174-01A-11D-2285-05.txt"	"TCGA.97.8174.01A.11D.2285.05"	"1"	"TCGA.97.8174.01"	"HumanMethylation450"
"197"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4cad5199-b2ae-44ce-9e4e-dfe9f4b21753/jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-44-6145-01A-11D-1756-05.txt"	"TCGA.44.6145.01A.11D.1756.05"	"1"	"TCGA.44.6145.01"	"HumanMethylation450"
"198"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4d03727d-6df3-4470-8fce-377c8db0a8a3/jhu-usc.edu_LUAD.HumanMethylation450.9.lvl-3.TCGA-62-8399-01A-21D-2324-05.txt"	"TCGA.62.8399.01A.21D.2324.05"	"1"	"TCGA.62.8399.01"	"HumanMethylation450"
"199"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4d1c71fc-5159-4d8c-9ee2-cd54a801a837/jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-55-8614-01A-11D-2398-05.txt"	"TCGA.55.8614.01A.11D.2398.05"	"1"	"TCGA.55.8614.01"	"HumanMethylation450"
"200"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4d4d444a-0625-4a5e-b010-51700fcffd2f/jhu-usc.edu_LUAD.HumanMethylation450.18.lvl-3.TCGA-L9-A743-01A-43D-A398-05.txt"	"TCGA.L9.A743.01A.43D.A398.05"	"1"	"TCGA.L9.A743.01"	"HumanMethylation450"
"201"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4d4d8402-08f0-450a-8275-0b2cf9500d92/jhu-usc.edu_LUAD.HumanMethylation450.12.lvl-3.TCGA-69-8254-01A-11D-2285-05.txt"	"TCGA.69.8254.01A.11D.2285.05"	"1"	"TCGA.69.8254.01"	"HumanMethylation450"
"202"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4d4f1932-7f4c-405a-9374-526a00cbce2e/jhu-usc.edu_LUAD.HumanMethylation450.2.lvl-3.TCGA-44-5643-01A-01D-1626-05.txt"	"TCGA.44.5643.01A.01D.1626.05"	"1"	"TCGA.44.5643.01"	"HumanMethylation450"
"203"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4d5448ea-d33b-4919-8cc3-9c43af718830/jhu-usc.edu_LUAD.HumanMethylation450.5.lvl-3.TCGA-49-6761-01A-31D-1947-05.txt"	"TCGA.49.6761.01A.31D.1947.05"	"1"	"TCGA.49.6761.01"	"HumanMethylation450"
"204"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4d7547f1-4782-4999-9f7c-5a8e82af5be1/jhu-usc.edu_LUAD.HumanMethylation450.8.lvl-3.TCGA-55-7903-01A-11D-2168-05.txt"	"TCGA.55.7903.01A.11D.2168.05"	"1"	"TCGA.55.7903.01"	"HumanMethylation450"
"205"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4daad8c8-2ea9-4b39-ba39-7faf17eeffef/jhu-usc.edu_LUAD.HumanMethylation450.18.lvl-3.TCGA-S2-AA1A-01A-12D-A398-05.txt"	"TCGA.S2.AA1A.01A.12D.A398.05"	"1"	"TCGA.S2.AA1A.01"	"HumanMethylation450"
"206"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4dd8756d-bb08-46f3-b9db-8613630bdd4c/jhu-usc.edu_LUAD.HumanMethylation450.8.lvl-3.TCGA-69-7761-01A-11D-2168-05.txt"	"TCGA.69.7761.01A.11D.2168.05"	"1"	"TCGA.69.7761.01"	"HumanMethylation450"
"207"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4e79f0d0-0c9e-4020-8480-acc16380d665/jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-50-6592-01A-11D-1756-05.txt"	"TCGA.50.6592.01A.11D.1756.05"	"1"	"TCGA.50.6592.01"	"HumanMethylation450"
"208"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4f8cc479-3593-4d8a-a604-2d6be8ba0213/jhu-usc.edu_LUAD.HumanMethylation450.6.lvl-3.TCGA-44-5644-01A-21D-2037-05.txt"	"TCGA.44.5644.01A.21D.2037.05"	"1"	"TCGA.44.5644.01"	"HumanMethylation450"
"209"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4f90fa18-9761-4d48-bb62-e828f2d007c3/jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z019-01A-01D-0752-05.txt"	"TCGA.17.Z019.01A.01D.0752.05"	"0"	"TCGA.17.Z019.01"	"HumanMethylation27."
"210"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4fad0481-5247-4063-a7fa-3060c3f4dc65/jhu-usc.edu_LUAD.HumanMethylation27.2.lvl-3.TCGA-55-1592-11A-01D-0945-05.txt"	"TCGA.55.1592.11A.01D.0945.05"	"0"	"TCGA.55.1592.11"	"HumanMethylation27."
"211"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4fcae774-6ebd-4e3d-88e3-0231ac0821f1/jhu-usc.edu_LUAD.HumanMethylation450.1.lvl-3.TCGA-44-2665-01B-06D-A276-05.txt"	"TCGA.44.2665.01B.06D.A276.05"	"1"	"TCGA.44.2665.01"	"HumanMethylation450"
"212"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/4fda07ac-51ae-4ff6-bcf2-e64e52aeb9ad/jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-55-8089-01A-11D-2239-05.txt"	"TCGA.55.8089.01A.11D.2239.05"	"1"	"TCGA.55.8089.01"	"HumanMethylation450"
"213"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/5013f842-2fb8-43dd-908d-ce0af684ac73/jhu-usc.edu_LUAD.HumanMethylation450.6.lvl-3.TCGA-78-7161-01A-11D-2037-05.txt"	"TCGA.78.7161.01A.11D.2037.05"	"1"	"TCGA.78.7161.01"	"HumanMethylation450"
"214"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/501f3e35-8e89-4d64-bbb5-5b938d7007e3/jhu-usc.edu_LUAD.HumanMethylation450.7.lvl-3.TCGA-44-7662-01A-11D-2064-05.txt"	"TCGA.44.7662.01A.11D.2064.05"	"1"	"TCGA.44.7662.01"	"HumanMethylation450"
"215"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/5099c97f-ef54-4a65-b712-74c05aab393b/jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-44-6777-01A-11D-1856-05.txt"	"TCGA.44.6777.01A.11D.1856.05"	"1"	"TCGA.44.6777.01"	"HumanMethylation450"
"216"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/50c1ea3e-fd32-4c59-9994-a6bc55204416/jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-49-4501-11A-01D-1205-05.txt"	"TCGA.49.4501.11A.01D.1205.05"	"0"	"TCGA.49.4501.11"	"HumanMethylation27."
"217"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/50edc89f-2ced-4a1e-8896-78874b73bab6/jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z031-01A-01D-0752-05.txt"	"TCGA.17.Z031.01A.01D.0752.05"	"0"	"TCGA.17.Z031.01"	"HumanMethylation27."
"218"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/5119b3d5-ddd3-40e8-b4c2-06e102392b4d/jhu-usc.edu_LUAD.HumanMethylation450.1.lvl-3.TCGA-44-2665-11A-01D-1551-05.txt"	"TCGA.44.2665.11A.01D.1551.05"	"0"	"TCGA.44.2665.11"	"HumanMethylation450"
"219"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/51b96687-aaba-4bb6-9e35-e12c341028bd/jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-97-A4M1-01A-11D-A24U-05.txt"	"TCGA.97.A4M1.01A.11D.A24U.05"	"1"	"TCGA.97.A4M1.01"	"HumanMethylation450"
"220"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/52bc0bc1-3d11-47a4-a06b-d5e617d88fa4/jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-MP-A4TC-01A-11D-A24U-05.txt"	"TCGA.MP.A4TC.01A.11D.A24U.05"	"1"	"TCGA.MP.A4TC.01"	"HumanMethylation450"
"221"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/52dab673-edcb-45aa-8fa1-77c6f6500a89/jhu-usc.edu_LUAD.HumanMethylation27.3.lvl-3.TCGA-05-4244-01A-01D-1104-05.txt"	"TCGA.05.4244.01A.01D.1104.05"	"1"	"TCGA.05.4244.01"	"HumanMethylation27."
"222"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/532ae196-30e1-45c2-8cfa-486a93201b4a/jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-38-4625-01A-01D-1205-05.txt"	"TCGA.38.4625.01A.01D.1205.05"	"1"	"TCGA.38.4625.01"	"HumanMethylation27."
"223"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/533ed06b-d681-44d6-9cf8-3320813f0443/jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-05-4402-01A-01D-1205-05.txt"	"TCGA.05.4402.01A.01D.1205.05"	"1"	"TCGA.05.4402.01"	"HumanMethylation27."
"224"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/53994c5b-329c-4e79-896f-02f43e44553e/jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-44-6147-01A-11D-1756-05.txt"	"TCGA.44.6147.01A.11D.1756.05"	"1"	"TCGA.44.6147.01"	"HumanMethylation450"
"225"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/546d54d1-f559-415d-81a3-db7c6afe5423/jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-55-A4DG-01A-11D-A24I-05.txt"	"TCGA.55.A4DG.01A.11D.A24I.05"	"1"	"TCGA.55.A4DG.01"	"HumanMethylation450"
"226"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/54887ec4-9c24-4a08-b991-f1d96368afe4/jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-MP-A4SV-01A-11D-A24U-05.txt"	"TCGA.MP.A4SV.01A.11D.A24U.05"	"1"	"TCGA.MP.A4SV.01"	"HumanMethylation450"
"227"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/54c4c1ed-9c7b-42e8-8846-c9ab3c06e910/jhu-usc.edu_LUAD.HumanMethylation450.5.lvl-3.TCGA-55-6975-01A-11D-1947-05.txt"	"TCGA.55.6975.01A.11D.1947.05"	"1"	"TCGA.55.6975.01"	"HumanMethylation450"
"228"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/54c4f583-78f2-4ca8-9a66-f2384d1b4a2c/jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-49-6745-01A-11D-1856-05.txt"	"TCGA.49.6745.01A.11D.1856.05"	"1"	"TCGA.49.6745.01"	"HumanMethylation450"
"229"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/54d41e90-8ebd-45cd-a5d7-edd11f89828c/jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-55-8510-01A-11D-2398-05.txt"	"TCGA.55.8510.01A.11D.2398.05"	"1"	"TCGA.55.8510.01"	"HumanMethylation450"
"230"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/54da9a6d-85ae-49a1-9634-ef4903dcc234/jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-05-4397-01A-01D-1205-05.txt"	"TCGA.05.4397.01A.01D.1205.05"	"1"	"TCGA.05.4397.01"	"HumanMethylation27."
"231"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/553a2ffd-cf0d-466e-bff6-89cfac970aba/jhu-usc.edu_LUAD.HumanMethylation450.8.lvl-3.TCGA-55-7816-01A-11D-2168-05.txt"	"TCGA.55.7816.01A.11D.2168.05"	"1"	"TCGA.55.7816.01"	"HumanMethylation450"
"232"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUAD/legacy/DNA_methylation/Methylation_beta_value/55894c5a-c3ee-4d96-b925-54ce70da21cf/jhu-usc.edu_LUAD.HumanMethylation450.7.lvl-3.TCGA-86-7713-01A-11D-2064-05.txt"	"TCGA.86.7713.01A.11D.2064.05"	"1"	"TCGA.86.7713.01"	"HumanMethylation450"
