"Path_Filename"	"Sample_ID"	"Flag"	"Short_Sample_ID"	"Platform"
"19"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/09e8415e-862c-47f4-b339-9c24040ae658/jhu-usc.edu_LUSC.HumanMethylation450.10.lvl-3.TCGA-58-8386-01A-11D-2294-05.txt"	"TCGA.58.8386.01A.11D.2294.05"	"1"	"TCGA.58.8386.01"	"HumanMethylation450"
"20"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0a149021-86ee-46c4-990d-895f78ab48c2/jhu-usc.edu_LUSC.HumanMethylation27.1.lvl-3.TCGA-22-1016-01A-01D-0689-05.txt"	"TCGA.22.1016.01A.01D.0689.05"	"1"	"TCGA.22.1016.01"	"HumanMethylation27."
"21"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0aa0bd27-b203-4a19-9c4b-c5c49fc50cd8/jhu-usc.edu_LUSC.HumanMethylation450.9.lvl-3.TCGA-77-8136-01A-11D-2245-05.txt"	"TCGA.77.8136.01A.11D.2245.05"	"1"	"TCGA.77.8136.01"	"HumanMethylation450"
"22"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0b095108-1037-40a6-b7b5-1497c6d5be81/jhu-usc.edu_LUSC.HumanMethylation450.5.lvl-3.TCGA-43-6773-01A-41D-1947-05.txt"	"TCGA.43.6773.01A.41D.1947.05"	"1"	"TCGA.43.6773.01"	"HumanMethylation450"
"23"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0b1f3df5-2109-40a1-9665-e850329ab2e3/jhu-usc.edu_LUSC.HumanMethylation450.17.lvl-3.TCGA-94-A5I6-01A-21D-A27L-05.txt"	"TCGA.94.A5I6.01A.21D.A27L.05"	"1"	"TCGA.94.A5I6.01"	"HumanMethylation450"
"24"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0b918bd8-8728-4885-bcba-88afbb32f4a3/jhu-usc.edu_LUSC.HumanMethylation450.2.lvl-3.TCGA-18-3417-11A-01D-1440-05.txt"	"TCGA.18.3417.11A.01D.1440.05"	"0"	"TCGA.18.3417.11"	"HumanMethylation450"
"25"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0b9fc0d4-24a6-4d7c-9426-3ef91f8e59dd/jhu-usc.edu_LUSC.HumanMethylation450.14.lvl-3.TCGA-85-A4CN-01A-11D-A24I-05.txt"	"TCGA.85.A4CN.01A.11D.A24I.05"	"1"	"TCGA.85.A4CN.01"	"HumanMethylation450"
"26"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0bd670f8-14e1-4fa6-9feb-f8000b70d148/jhu-usc.edu_LUSC.HumanMethylation27.3.lvl-3.TCGA-18-3414-01A-01D-0979-05.txt"	"TCGA.18.3414.01A.01D.0979.05"	"1"	"TCGA.18.3414.01"	"HumanMethylation27."
"27"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0bf17b8b-3693-4a89-be74-f8e888b2fed6/jhu-usc.edu_LUSC.HumanMethylation27.1.lvl-3.TCGA-21-1072-01A-01D-0689-05.txt"	"TCGA.21.1072.01A.01D.0689.05"	"1"	"TCGA.21.1072.01"	"HumanMethylation27."
"28"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0c3ade0a-b04d-41b9-ab38-5615bc8ab0af/jhu-usc.edu_LUSC.HumanMethylation27.5.lvl-3.TCGA-33-4532-01A-01D-1198-05.txt"	"TCGA.33.4532.01A.01D.1198.05"	"1"	"TCGA.33.4532.01"	"HumanMethylation27."
"29"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0cd7fea2-61e9-41b5-b154-a13658c85955/jhu-usc.edu_LUSC.HumanMethylation27.5.lvl-3.TCGA-66-2773-01A-01D-1198-05.txt"	"TCGA.66.2773.01A.01D.1198.05"	"1"	"TCGA.66.2773.01"	"HumanMethylation27."
"30"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0d64a310-105a-4a83-b7f1-7c7ad95f430b/jhu-usc.edu_LUSC.HumanMethylation450.11.lvl-3.TCGA-85-8354-01A-31D-2324-05.txt"	"TCGA.85.8354.01A.31D.2324.05"	"1"	"TCGA.85.8354.01"	"HumanMethylation450"
"31"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0df6d9a4-f987-49a2-bb84-bb44e460fedb/jhu-usc.edu_LUSC.HumanMethylation450.18.lvl-3.TCGA-33-AASB-01A-11D-A408-05.txt"	"TCGA.33.AASB.01A.11D.A408.05"	"1"	"TCGA.33.AASB.01"	"HumanMethylation450"
"32"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0ed4bb29-766a-4134-a43c-ca618ad45777/jhu-usc.edu_LUSC.HumanMethylation450.5.lvl-3.TCGA-63-7020-01A-11D-1947-05.txt"	"TCGA.63.7020.01A.11D.1947.05"	"1"	"TCGA.63.7020.01"	"HumanMethylation450"
"33"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/0fdfc08d-da8d-4d38-8e2c-1644162f6f72/jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-63-A5M9-01A-11D-A26N-05.txt"	"TCGA.63.A5M9.01A.11D.A26N.05"	"1"	"TCGA.63.A5M9.01"	"HumanMethylation450"
"34"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/113c8ffb-b9ec-48ab-83f5-66ecc33f73df/jhu-usc.edu_LUSC.HumanMethylation450.17.lvl-3.TCGA-63-A5MN-01A-22D-A27L-05.txt"	"TCGA.63.A5MN.01A.22D.A27L.05"	"1"	"TCGA.63.A5MN.01"	"HumanMethylation450"
"35"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/11634665-f5f7-45a6-8a9e-1727e88607c6/jhu-usc.edu_LUSC.HumanMethylation450.12.lvl-3.TCGA-85-8666-01A-11D-2398-05.txt"	"TCGA.85.8666.01A.11D.2398.05"	"1"	"TCGA.85.8666.01"	"HumanMethylation450"
"36"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1229233b-7ff3-4274-a76d-a280dc5630a4/jhu-usc.edu_LUSC.HumanMethylation27.1.lvl-3.TCGA-21-1071-01A-01D-0689-05.txt"	"TCGA.21.1071.01A.01D.0689.05"	"1"	"TCGA.21.1071.01"	"HumanMethylation27."
"37"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1248ae72-77d4-4f8e-81d7-f9ac6f791d19/jhu-usc.edu_LUSC.HumanMethylation27.3.lvl-3.TCGA-18-3421-11A-01D-0979-05.txt"	"TCGA.18.3421.11A.01D.0979.05"	"0"	"TCGA.18.3421.11"	"HumanMethylation27."
"38"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1276b877-6877-4d40-b772-563b5017ca09/jhu-usc.edu_LUSC.HumanMethylation27.2.lvl-3.TCGA-60-2706-01A-01D-0848-05.txt"	"TCGA.60.2706.01A.01D.0848.05"	"1"	"TCGA.60.2706.01"	"HumanMethylation27."
"39"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1285a66f-3d17-4537-8c40-b49776d319f7/jhu-usc.edu_LUSC.HumanMethylation450.12.lvl-3.TCGA-85-8664-01A-11D-2398-05.txt"	"TCGA.85.8664.01A.11D.2398.05"	"1"	"TCGA.85.8664.01"	"HumanMethylation450"
"40"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/12b03040-231f-4b70-901d-ba43707a1bc0/jhu-usc.edu_LUSC.HumanMethylation27.4.lvl-3.TCGA-37-4141-01A-02D-1096-05.txt"	"TCGA.37.4141.01A.02D.1096.05"	"1"	"TCGA.37.4141.01"	"HumanMethylation27."
"41"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/13871746-17cd-448e-a866-7830158a3d09/jhu-usc.edu_LUSC.HumanMethylation450.4.lvl-3.TCGA-46-6026-01A-11D-1818-05.txt"	"TCGA.46.6026.01A.11D.1818.05"	"1"	"TCGA.46.6026.01"	"HumanMethylation450"
"42"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1423d791-870f-4172-b841-a2cfccfdb2b1/jhu-usc.edu_LUSC.HumanMethylation450.6.lvl-3.TCGA-96-7545-01A-21D-2043-05.txt"	"TCGA.96.7545.01A.21D.2043.05"	"1"	"TCGA.96.7545.01"	"HumanMethylation450"
"43"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/144c11ea-be25-46fd-b7eb-934db1c90b70/jhu-usc.edu_LUSC.HumanMethylation27.1.lvl-3.TCGA-21-1076-01A-01D-0689-05.txt"	"TCGA.21.1076.01A.01D.0689.05"	"1"	"TCGA.21.1076.01"	"HumanMethylation27."
"44"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/14a3b733-3532-4bf4-ab6a-5727a341462c/jhu-usc.edu_LUSC.HumanMethylation450.5.lvl-3.TCGA-63-7023-01A-11D-1947-05.txt"	"TCGA.63.7023.01A.11D.1947.05"	"1"	"TCGA.63.7023.01"	"HumanMethylation450"
"45"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/154212f0-43a8-4dd1-a6b8-3c3a33ef02a7/jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-43-A56V-01A-11D-A26N-05.txt"	"TCGA.43.A56V.01A.11D.A26N.05"	"1"	"TCGA.43.A56V.01"	"HumanMethylation450"
"46"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1613a76c-b897-46fd-9c6b-d37081bbe22e/jhu-usc.edu_LUSC.HumanMethylation450.4.lvl-3.TCGA-85-6175-01A-11D-1818-05.txt"	"TCGA.85.6175.01A.11D.1818.05"	"1"	"TCGA.85.6175.01"	"HumanMethylation450"
"47"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/167a598f-fdf0-4eab-ba4b-30c017dbb78a/jhu-usc.edu_LUSC.HumanMethylation450.2.lvl-3.TCGA-39-5021-01A-01D-1440-05.txt"	"TCGA.39.5021.01A.01D.1440.05"	"1"	"TCGA.39.5021.01"	"HumanMethylation450"
"48"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/16839f63-e0ad-4ffd-a2aa-7a2dca84168c/jhu-usc.edu_LUSC.HumanMethylation450.9.lvl-3.TCGA-98-8023-01A-11D-2245-05.txt"	"TCGA.98.8023.01A.11D.2245.05"	"1"	"TCGA.98.8023.01"	"HumanMethylation450"
"49"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/17116c36-e58e-408b-9e8b-e738f66d57fc/jhu-usc.edu_LUSC.HumanMethylation450.2.lvl-3.TCGA-39-5031-11A-01D-1440-05.txt"	"TCGA.39.5031.11A.01D.1440.05"	"0"	"TCGA.39.5031.11"	"HumanMethylation450"
"50"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1779fc69-c1e7-4132-bab9-93a9c54e2a20/jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-O2-A52W-01A-11D-A26N-05.txt"	"TCGA.O2.A52W.01A.11D.A26N.05"	"1"	"TCGA.O2.A52W.01"	"HumanMethylation450"
"51"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/17e4ba2e-d6ba-4b6a-b5b2-89f19e5154de/jhu-usc.edu_LUSC.HumanMethylation27.1.lvl-3.TCGA-21-1070-01A-01D-0689-05.txt"	"TCGA.21.1070.01A.01D.0689.05"	"1"	"TCGA.21.1070.01"	"HumanMethylation27."
"52"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/17e76f65-7cb2-47cb-83b8-adb42874b25a/jhu-usc.edu_LUSC.HumanMethylation450.3.lvl-3.TCGA-22-5471-11A-01D-1633-05.txt"	"TCGA.22.5471.11A.01D.1633.05"	"0"	"TCGA.22.5471.11"	"HumanMethylation450"
"53"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/181590c7-3944-43f4-a5d0-f8aa6e01bffd/jhu-usc.edu_LUSC.HumanMethylation450.4.lvl-3.TCGA-39-5022-01A-21D-1818-05.txt"	"TCGA.39.5022.01A.21D.1818.05"	"1"	"TCGA.39.5022.01"	"HumanMethylation450"
"54"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/183241de-15ff-4789-87d3-7e1bbcc46ef8/jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-NK-A5CX-01A-11D-A26N-05.txt"	"TCGA.NK.A5CX.01A.11D.A26N.05"	"1"	"TCGA.NK.A5CX.01"	"HumanMethylation450"
"55"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/187fa16b-f1c3-454b-b857-8be81e79d341/jhu-usc.edu_LUSC.HumanMethylation27.2.lvl-3.TCGA-34-2604-01A-01D-0848-05.txt"	"TCGA.34.2604.01A.01D.0848.05"	"0"	"TCGA.34.2604.01"	"HumanMethylation27."
"56"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/19b8322a-8128-47f3-a582-4e96e968e04d/jhu-usc.edu_LUSC.HumanMethylation450.17.lvl-3.TCGA-63-A5MJ-01A-11D-A27L-05.txt"	"TCGA.63.A5MJ.01A.11D.A27L.05"	"1"	"TCGA.63.A5MJ.01"	"HumanMethylation450"
"57"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1a641ca6-670c-4719-b92f-b04c830cb476/jhu-usc.edu_LUSC.HumanMethylation450.9.lvl-3.TCGA-92-8065-01A-11D-2245-05.txt"	"TCGA.92.8065.01A.11D.2245.05"	"1"	"TCGA.92.8065.01"	"HumanMethylation450"
"58"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1ad8ba98-5ad7-44f6-a729-0a465c712d18/jhu-usc.edu_LUSC.HumanMethylation450.17.lvl-3.TCGA-37-A5EM-01A-21D-A27L-05.txt"	"TCGA.37.A5EM.01A.21D.A27L.05"	"1"	"TCGA.37.A5EM.01"	"HumanMethylation450"
"59"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1ba98d5f-f950-49eb-8393-b000a26bee8e/jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-NC-A5HK-01A-11D-A26N-05.txt"	"TCGA.NC.A5HK.01A.11D.A26N.05"	"1"	"TCGA.NC.A5HK.01"	"HumanMethylation450"
"60"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1c53f2ed-0d30-4fce-8477-47dbc98fde61/jhu-usc.edu_LUSC.HumanMethylation27.3.lvl-3.TCGA-18-3415-01A-01D-0979-05.txt"	"TCGA.18.3415.01A.01D.0979.05"	"1"	"TCGA.18.3415.01"	"HumanMethylation27."
"61"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1c5b91eb-08fa-4453-bf5a-4f95118ad237/jhu-usc.edu_LUSC.HumanMethylation27.4.lvl-3.TCGA-37-4135-01A-01D-1096-05.txt"	"TCGA.37.4135.01A.01D.1096.05"	"1"	"TCGA.37.4135.01"	"HumanMethylation27."
"62"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1d150b92-76df-4755-9150-70e591f96ce6/jhu-usc.edu_LUSC.HumanMethylation450.2.lvl-3.TCGA-18-3417-01A-01D-1440-05.txt"	"TCGA.18.3417.01A.01D.1440.05"	"1"	"TCGA.18.3417.01"	"HumanMethylation450"
"63"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1d580869-1abb-4588-be95-adc3d6bc5c1d/jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-63-A5MT-01A-21D-A26N-05.txt"	"TCGA.63.A5MT.01A.21D.A26N.05"	"1"	"TCGA.63.A5MT.01"	"HumanMethylation450"
"64"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1d7ffa6c-5b7d-4e43-b633-fd712c5a7533/jhu-usc.edu_LUSC.HumanMethylation27.1.lvl-3.TCGA-22-1000-01A-01D-0689-05.txt"	"TCGA.22.1000.01A.01D.0689.05"	"1"	"TCGA.22.1000.01"	"HumanMethylation27."
"65"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1def1893-2944-49b2-849b-21c7f778611f/jhu-usc.edu_LUSC.HumanMethylation450.6.lvl-3.TCGA-56-7222-01A-11D-2043-05.txt"	"TCGA.56.7222.01A.11D.2043.05"	"1"	"TCGA.56.7222.01"	"HumanMethylation450"
"66"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1f0c8462-8f41-4921-9d35-a25eae0bb0d2/jhu-usc.edu_LUSC.HumanMethylation450.15.lvl-3.TCGA-98-A53D-01A-32D-A26N-05.txt"	"TCGA.98.A53D.01A.32D.A26N.05"	"1"	"TCGA.98.A53D.01"	"HumanMethylation450"
"67"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1faa1324-55fc-47f4-8baf-18ec5fa0c3eb/jhu-usc.edu_LUSC.HumanMethylation450.7.lvl-3.TCGA-33-4587-01A-11D-2123-05.txt"	"TCGA.33.4587.01A.11D.2123.05"	"1"	"TCGA.33.4587.01"	"HumanMethylation450"
"68"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1fd445db-6c43-4744-91c2-02e0d6883936/jhu-usc.edu_LUSC.HumanMethylation27.5.lvl-3.TCGA-22-4596-01A-01D-1198-05.txt"	"TCGA.22.4596.01A.01D.1198.05"	"1"	"TCGA.22.4596.01"	"HumanMethylation27."
"69"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/1fd8cc5d-33f9-4a53-9257-383f83fb6c15/jhu-usc.edu_LUSC.HumanMethylation450.4.lvl-3.TCGA-39-5024-01A-21D-1818-05.txt"	"TCGA.39.5024.01A.21D.1818.05"	"1"	"TCGA.39.5024.01"	"HumanMethylation450"
"70"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/2063ca29-f1df-488c-a69d-28e86da7f50d/jhu-usc.edu_LUSC.HumanMethylation450.11.lvl-3.TCGA-34-8454-01A-11D-2324-05.txt"	"TCGA.34.8454.01A.11D.2324.05"	"1"	"TCGA.34.8454.01"	"HumanMethylation450"
"71"	"C:/Users/3052092/Documents/GDCdata/TCGA-LUSC/legacy/DNA_methylation/Methylation_beta_value/20ec2b1a-c152-442e-99d6-39d8d8277b61/jhu-usc.edu_LUSC.HumanMethylation27.2.lvl-3.TCGA-66-2780-01A-01D-0848-05.txt"	"TCGA.66.2780.01A.01D.0848.05"	"1"	"TCGA.66.2780.01"	"HumanMethylation27."
